ZIP_CODE,ZIP_GEOID,CSA_CODE,CSA_NAME,ZIP_NAME,TOTAL_POP,POP_DEN,AREA_SQMI,TOP_30,LESS_30_INC,LESS_30_INC_M,LESS_30_RENT,30_60_INC_L,30_60_INC_U,30_60_INC_L_M,30_60_INC_U_M,30_60_RENT,60_90_INC_L,60_90_INC_U,60_90_INC_L_M,60_90_INC_U_M,60_90_RENT,90_120_INC_L,90_120_INC_U,90_120_INC_L_M,90_120_INC_U_M,90_120_RENT,120_150_INC_L,120_150_INC_U,120_150_INC_L_M,120_150_INC_U_M,120_150_RENT,MORE_150_INC,MORE_150_INC_M,MORE_150_RENT
43036,860Z200US43036,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43036,306,1878,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43202,860Z200US43202,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43202,20778,8265,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43734,860Z200US43734,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43734,1911,541,4,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43232,860Z200US43232,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43232,46881,3767,12,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43350,860Z200US43350,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43350,184,1337,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43210,860Z200US43210,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43210,11584,7797,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43214,860Z200US43214,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43214,26200,3845,7,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43081,860Z200US43081,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43081,64746,2578,25,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43027,860Z200US43027,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43027,200,1872,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43204,860Z200US43204,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43204,43990,4704,9,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43230,860Z200US43230,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43230,58079,2846,20,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43201,860Z200US43201,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43201,34651,11344,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43321,860Z200US43321,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43321,374,2444,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43206,860Z200US43206,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43206,22667,7507,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43215,860Z200US43215,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43215,15754,3065,5,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43136,860Z200US43136,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43136,2316,1939,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43147,860Z200US43147,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43147,46058,1540,30,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43207,860Z200US43207,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43207,46010,1990,23,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43085,860Z200US43085,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43085,26653,3644,7,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43016,860Z200US43016,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43016,44092,2320,19,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43205,860Z200US43205,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43205,12600,5273,2,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43026,860Z200US43026,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43026,64633,1831,35,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43227,860Z200US43227,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43227,25031,6033,4,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43219,860Z200US43219,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43219,32136,2014,16,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43209,860Z200US43209,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43209,28600,4673,6,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43082,860Z200US43082,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43082,33195,1585,21,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43109,860Z200US43109,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43109,147,875,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43348,860Z200US43348,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43348,1840,796,2,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43322,860Z200US43322,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43322,447,1512,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43224,860Z200US43224,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43224,43391,5251,8,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43065,860Z200US43065,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43065,45067,1605,28,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
45716,860Z200US45716,198,"Columbus-Marion-Zanesville, OH",ZCTA5 45716,393,696,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43223,860Z200US43223,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43223,27211,2721,10,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43116,860Z200US43116,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43116,2716,2683,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43235,860Z200US43235,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43235,45462,3213,14,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
45740,860Z200US45740,198,"Columbus-Marion-Zanesville, OH",ZCTA5 45740,333,1140,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43228,860Z200US43228,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43228,57406,2886,20,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43054,860Z200US43054,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43054,28552,1112,26,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43033,860Z200US43033,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43033,430,592,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43240,860Z200US43240,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43240,6968,2834,2,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43738,860Z200US43738,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43738,95,1522,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43123,860Z200US43123,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43123,66365,1111,60,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43768,860Z200US43768,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43768,469,728,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43220,860Z200US43220,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43220,29355,4440,7,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43142,860Z200US43142,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43142,82,920,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43842,860Z200US43842,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43842,220,816,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43017,860Z200US43017,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43017,41837,2592,16,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43157,860Z200US43157,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43157,508,1283,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43721,860Z200US43721,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43721,359,1008,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43119,860Z200US43119,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43119,29409,916,32,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43004,860Z200US43004,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43004,31002,2480,13,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
45673,860Z200US45673,198,"Columbus-Marion-Zanesville, OH",ZCTA5 45673,423,864,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
45780,860Z200US45780,198,"Columbus-Marion-Zanesville, OH",ZCTA5 45780,2816,965,3,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43077,860Z200US43077,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43077,277,1748,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43002,860Z200US43002,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43002,776,2176,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43222,860Z200US43222,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43222,4151,2941,1,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43722,860Z200US43722,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43722,782,1601,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43126,860Z200US43126,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43126,404,2576,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43740,860Z200US43740,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43740,228,1602,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43156,860Z200US43156,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43156,198,662,0,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43211,860Z200US43211,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43211,21976,4663,5,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
43110,860Z200US43110,198,"Columbus-Marion-Zanesville, OH",ZCTA5 43110,38235,819,47,1,"$30,000","$2,500",$400,"$30,001","$60,000","$2,501","$5,000","$1,100","$60,001","$90,000","$5,001","$7,500","$1,900","$90,001","$120,000","$7,501","$10,000","$2,600","$120,001","$150,000","$10,001","$12,500","$3,400","$150,001","$12,501","$4,100"
